Total_Goals,H_Goal_Conversion,A_Goal_Conversion,Expected_Goals_Home,Expected_Goals_Away,H_Shot_Efficiency,A_Shot_Efficiency,H_Attack_Intensity,A_Attack_Intensity,Match_Intensity,H_Avg_Goals_Last5,A_Avg_Goals_Last5,H_Avg_Corners_Last5,A_Avg_Corners_Last5
2,0.25,0.3333333333333333,2.2,1.0999999999999999,0.36363636363636365,0.42857142857142855,25,12,37,0.8,0.0,4.6,4.2
5,0.375,0.6666666666666666,2.7,0.9999999999999999,0.4,0.42857142857142855,31,11,42,1.4,2.4,6.0,8.0
2,0.3333333333333333,0.0,2.6999999999999997,0.8,0.375,0.2,31,14,45,1.4,0.8,4.2,7.0
2,0.0,0.4,0.8,1.9,0.125,0.35714285714285715,14,23,37,1.4,1.6,5.6,6.2
3,0.2,0.2222222222222222,2.0,3.5,0.25,0.4090909090909091,30,39,69,1.6,1.6,3.2,5.8
4,1.0,0.2857142857142857,1.0,2.7,0.4,0.4666666666666667,11,28,39,1.0,1.6,6.0,3.4
2,0.2,0.5,2.7,1.0,0.35714285714285715,0.4,31,11,42,1.0,0.8,4.8,3.6
3,0.5,0.0,2.4,0.9,0.3,0.18181818181818182,32,16,48,0.6,0.8,4.4,5.2
3,0.25,0.25,1.7,2.9,0.2857142857142857,0.6153846153846154,23,26,49,1.4,3.6,5.2,5.2
3,0.5,0.5,0.8,1.5,0.2857142857142857,0.3076923076923077,11,20,31,1.2,2.0,7.6,4.8
9,1.0,1.0,1.9,2.4,0.26666666666666666,0.45454545454545453,26,25,51,1.0,1.2,7.8,7.0
3,0.375,0.0,2.9,0.7,0.5714285714285714,0.1111111111111111,27,14,41,1.6,0.4,5.2,4.0
1,0.2,0.0,2.0,2.0999999999999996,0.5,0.5454545454545454,20,20,40,1.6,1.2,6.2,3.8
3,0.5,0.3333333333333333,1.9,1.2,0.23529411764705882,0.3,28,16,44,1.2,1.6,6.2,4.0
1,0.3333333333333333,0.0,1.4,1.2000000000000002,0.3,0.2,18,18,36,2.8,1.6,5.4,7.8
2,0.5,0.0,2.0,0.5,0.25,0.0,28,13,41,2.2,1.2,12.0,2.8
1,0.5,0.0,1.0,1.1,0.25,0.3333333333333333,14,13,27,1.8,1.6,7.8,5.2
1,0.5,0.0,0.8,2.5,0.2222222222222222,0.2857142857142857,13,31,44,0.6,1.2,8.2,5.6
2,0.0,0.6666666666666666,2.3,0.9999999999999999,0.23809523809523808,0.25,34,16,50,2.0,1.2,6.8,4.8
3,0.25,0.6666666666666666,1.9,0.8999999999999999,0.3076923076923077,0.6,24,8,32,1.4,1.6,5.4,6.0
3,0.3333333333333333,0.6666666666666666,1.7,0.8999999999999999,0.16666666666666666,0.3333333333333333,29,12,41,1.2,1.4,7.4,4.0
0,0.0,0.0,2.2,0.6000000000000001,0.45454545454545453,0.08333333333333333,23,16,39,1.2,1.4,7.4,3.8
2,0.0,0.2,2.0,4.2,0.45454545454545453,0.6666666666666666,21,37,58,2.8,0.8,5.4,3.2
3,0.2857142857142857,0.2,2.6,1.7,0.5833333333333334,0.45454545454545453,24,18,42,1.0,1.2,6.8,5.8
2,0.5,0.0,1.3,1.6,0.4,0.4,15,18,33,1.0,1.4,5.6,5.0
5,0.4,0.42857142857142855,1.8,3.2,0.38461538461538464,0.7,21,28,49,1.4,0.8,6.6,6.2
2,0.2,0.2,2.0,1.8,0.3125,0.3125,26,24,50,1.2,1.6,6.0,4.2
4,0.0,0.5,0.8,2.9,0.3333333333333333,0.5,10,29,39,1.8,1.0,5.2,5.0
3,1.0,0.3333333333333333,1.1,2.1999999999999997,0.05,0.5454545454545454,29,21,50,1.0,0.8,5.6,4.4
3,0.16666666666666666,0.6666666666666666,2.6999999999999997,1.0999999999999999,0.3,0.2727272727272727,35,16,51,1.8,1.2,5.4,4.0
7,0.6666666666666666,0.8333333333333334,1.4,2.3,0.5,0.4,14,26,40,1.2,1.2,7.0,4.0
3,0.2857142857142857,0.5,2.4000000000000004,1.2000000000000002,0.4375,0.2857142857142857,26,15,41,2.0,1.6,11.0,6.4
4,0.42857142857142855,0.25,2.6,1.3,0.35,0.6666666666666666,32,11,43,1.6,0.2,7.4,3.8
3,0.0,0.3,1.0,3.5,0.4,0.5882352941176471,11,32,43,1.6,2.2,3.6,4.8
2,0.25,0.3333333333333333,1.4,1.4,0.26666666666666666,0.25,21,20,41,1.2,0.6,6.6,3.4
5,0.6,0.6666666666666666,2.1,1.4,0.5,0.2727272727272727,21,19,40,0.6,1.4,6.4,3.6
2,0.0,0.4,1.2000000000000002,1.8,0.18181818181818182,0.2777777777777778,19,26,45,1.4,1.2,7.2,5.2
7,0.8571428571428571,0.5,2.5,1.6,0.5,0.16666666666666666,25,24,49,1.4,1.8,6.2,3.4
1,0.0,0.3333333333333333,1.6,1.0999999999999999,0.4166666666666667,0.3333333333333333,18,14,32,1.4,1.4,8.0,5.8
1,0.3333333333333333,0.0,1.5,2.4,0.25,0.45454545454545453,21,25,46,1.2,1.8,6.8,4.0
3,0.6666666666666666,0.25,1.2999999999999998,1.9,0.3333333333333333,0.25,16,27,43,1.2,1.4,4.6,7.8
2,0.16666666666666666,0.5,2.5999999999999996,1.5,0.46153846153846156,0.2,27,21,48,2.4,2.2,5.6,8.0
4,0.5714285714285714,0.0,3.0,0.8,0.5,0.6666666666666666,30,7,37,1.4,0.8,5.8,5.4
3,0.5,0.25,1.7,1.8,0.26666666666666666,0.2857142857142857,24,24,48,1.0,1.2,6.6,3.4
2,0.2857142857142857,0.0,2.9000000000000004,1.0,0.3684210526315789,0.6666666666666666,34,9,43,2.6,1.0,4.8,3.0
1,0.3333333333333333,0.0,1.6,2.0,0.21428571428571427,0.7142857142857143,24,17,41,1.0,1.0,7.0,5.4
1,0.3333333333333333,0.0,1.6,0.9,0.23076923076923078,0.2857142857142857,23,12,35,1.8,0.6,6.6,5.0
3,1.0,0.5,1.0,1.0,0.2857142857142857,0.2,13,16,29,2.4,1.0,5.4,4.0
2,0.25,0.5,1.8,0.8,0.2857142857142857,0.2222222222222222,24,13,37,1.2,0.2,4.6,4.0
4,0.5,0.5,2.5999999999999996,0.6,0.42857142857142855,0.5,28,6,34,2.8,1.4,8.0,5.6
4,1.0,0.4,1.1,2.0,0.2857142857142857,0.2631578947368421,14,29,43,1.6,1.4,3.4,4.0
3,0.375,0.0,3.4,0.9,0.4444444444444444,0.2857142857142857,36,12,48,0.8,0.8,8.4,3.8
2,0.3333333333333333,0.25,0.9999999999999999,1.6,0.5,0.5714285714285714,10,15,25,1.0,1.2,6.0,5.2
1,0.16666666666666666,0.0,2.1999999999999997,0.9,0.42857142857142855,0.2222222222222222,24,14,38,1.0,1.2,5.6,5.0
1,0.0,1.0,0.8,0.5,0.2222222222222222,0.25,13,7,20,1.8,1.4,5.6,4.6
2,0.0,1.0,2.2,1.1,0.35714285714285715,0.2,26,17,43,2.4,2.2,7.8,6.6
3,0.2,0.2,1.7,3.4,1.0,0.625,12,30,42,1.4,1.8,6.0,5.2
3,0.5,0.2857142857142857,1.1,2.6,0.2222222222222222,0.7,16,22,38,1.6,1.2,5.4,3.2
4,0.6666666666666666,0.0,2.1999999999999997,1.0999999999999999,0.46153846153846156,0.375,23,13,36,2.4,0.8,5.8,4.6
4,0.4,0.6666666666666666,2.0,1.0999999999999999,0.3333333333333333,0.42857142857142855,25,12,37,1.4,0.2,4.8,4.4
2,0.3333333333333333,0.3333333333333333,1.9,1.7999999999999998,0.17647058823529413,0.23076923076923078,30,25,55,1.8,1.8,6.6,5.0
0,0.0,0.0,1.2000000000000002,1.2,0.2222222222222222,0.6,17,11,28,1.8,1.2,5.0,4.2
1,0.0,0.14285714285714285,1.6,2.4000000000000004,0.2857142857142857,0.5384615384615384,22,23,45,2.2,2.4,4.2,6.0
2,0.0,0.6666666666666666,2.6,1.5,0.4117647058823529,0.5,29,15,44,0.8,1.2,4.4,3.8
2,0.25,1.0,1.7,0.5,0.4444444444444444,0.2,18,8,26,1.8,1.2,6.4,2.6
7,1.0,0.5,0.5,3.9999999999999996,0.14285714285714285,0.5454545454545454,10,38,48,1.2,2.4,6.6,6.6
3,0.0,0.5,0.8,2.3,0.1,0.3333333333333333,16,29,45,0.6,0.8,4.4,3.4
0,0.0,0.0,1.2999999999999998,1.1,0.21428571428571427,0.08333333333333333,21,21,42,1.0,1.2,4.6,5.4
1,0.16666666666666666,0.0,2.0999999999999996,0.8,0.35294117647058826,0.0,26,16,42,1.6,1.2,6.4,4.6
2,0.25,0.25,1.6,1.7,0.36363636363636365,0.3333333333333333,19,21,40,1.2,0.8,4.2,3.0
2,0.3333333333333333,0.5,1.7,1.2000000000000002,0.21428571428571427,0.3333333333333333,25,14,39,1.8,1.6,6.2,4.6
2,0.5,0.3333333333333333,0.9,1.2999999999999998,0.2,0.375,15,15,30,1.0,1.0,5.4,4.6
1,0.5,0.0,1.5,1.4,0.2,0.1875,21,24,45,1.8,1.0,4.4,4.0
1,0.5,0.0,1.1,0.8,0.16666666666666666,0.1111111111111111,19,15,34,1.2,1.2,6.4,4.4
0,0.0,0.0,0.9000000000000001,1.2999999999999998,0.16666666666666666,0.2727272727272727,13,18,31,1.4,1.2,7.0,5.6
4,0.3333333333333333,0.6666666666666666,3.2,1.0999999999999999,0.24,0.6,45,10,55,2.0,0.8,8.2,4.4
2,0.25,0.0,3.4,0.1,0.36363636363636365,0.0,40,9,49,1.8,1.6,6.8,3.0
1,0.5,0.0,0.7,2.2,0.2857142857142857,0.21052631578947367,10,33,43,1.2,1.4,3.4,3.6
1,0.2,0.0,1.9,1.4,0.3125,0.5,25,14,39,1.4,0.6,5.0,5.0
3,0.25,0.5,2.7,1.0,0.5714285714285714,0.3333333333333333,25,12,37,0.8,0.8,6.0,5.8
1,0.5,0.0,1.0,2.0,0.2222222222222222,0.17647058823529413,15,31,46,2.2,2.0,5.4,8.2
5,0.0,0.5555555555555556,0.4,3.1999999999999997,0.25,0.6,6,29,35,1.0,1.6,6.8,3.6
5,0.4,0.75,1.6,1.5,0.45454545454545453,0.5,17,15,32,1.2,1.4,7.0,7.4
3,0.6666666666666666,0.5,1.5,1.1,0.23076923076923078,0.16666666666666666,22,19,41,1.2,1.2,7.6,7.4
0,0.0,0.0,0.9,1.8,0.13333333333333333,0.29411764705882354,20,25,45,1.4,1.6,5.2,5.4
2,0.16666666666666666,0.3333333333333333,2.5,1.5,0.5,0.2727272727272727,25,20,45,2.0,1.4,5.6,5.8
3,0.4,0.125,1.9,2.9,0.625,0.4444444444444444,17,31,48,0.6,2.4,5.0,4.6
2,0.4,0.0,2.6,1.7,0.3125,0.4444444444444444,32,18,50,2.4,1.4,5.6,3.8
4,0.6,0.5,2.7,0.8,0.22727272727272727,0.25,39,12,51,1.0,0.4,6.2,3.4
1,0.0,0.5,1.3,0.7,0.125,0.5,25,7,32,2.2,1.4,6.0,3.6
3,0.4,0.5,2.1,0.9,0.3125,0.25,27,13,40,1.2,1.0,6.6,3.6
3,0.0,1.0,1.6,0.9999999999999999,0.3,0.21428571428571427,20,18,38,2.4,0.4,5.2,3.8
4,1.0,0.125,1.4,3.2,0.2727272727272727,0.38095238095238093,19,37,56,0.4,1.0,4.6,5.2
4,0.25,1.0,4.1,1.1,0.42105263157894735,1.0,44,9,53,1.0,1.4,9.0,5.2
2,0.0,0.3333333333333333,0.0,2.5999999999999996,0.0,0.4,6,29,35,1.2,2.0,5.2,6.0
4,0.25,1.0,3.0,1.0,0.47058823529411764,0.25,31,14,45,1.0,0.8,5.4,2.4
2,0.5,0.25,1.3,1.7,0.125,0.36363636363636365,25,20,45,1.4,1.4,5.2,3.8
1,0.0,0.2,0.8,2.8,0.25,0.2777777777777778,10,36,46,1.4,3.4,6.6,4.8
0,0.0,0.0,0.9000000000000001,1.8,0.25,0.36363636363636365,11,21,32,1.6,1.4,3.4,3.6
5,0.5,0.5,3.1,1.4,0.42105263157894735,0.3333333333333333,34,16,50,1.2,0.6,5.4,4.8
2,0.0,1.0,2.6,0.8,0.2916666666666667,0.4,36,9,45,2.6,0.8,5.6,3.2
2,0.25,0.25,1.7,1.6,0.26666666666666666,0.3333333333333333,24,20,44,1.6,1.0,6.8,2.6
3,0.6666666666666666,0.5,1.6,0.9,0.21428571428571427,0.16666666666666666,24,17,41,2.0,0.8,4.2,4.4
3,0.3333333333333333,0.3333333333333333,1.0999999999999999,2.1999999999999997,0.3,0.46153846153846156,15,23,38,1.6,2.4,6.2,6.4
2,0.4,0.0,1.6,2.0,0.3125,0.2727272727272727,22,25,47,1.4,0.8,5.6,6.2
3,0.3333333333333333,0.25,2.4,1.4,0.5,0.4444444444444444,24,15,39,0.8,1.4,5.4,3.4
1,0.0,0.5,1.9,1.2000000000000002,0.23076923076923078,0.25,26,16,42,3.2,2.0,8.0,5.6
3,0.4,0.3333333333333333,1.6,1.6,0.5,0.1875,16,26,42,1.0,1.6,4.0,4.2
3,0.2,0.5,2.3,1.9,0.25,0.2857142857142857,33,25,58,1.8,1.0,5.6,4.0
5,0.2727272727272727,0.4,4.0,1.8,0.39285714285714285,0.45454545454545453,46,19,65,2.0,1.0,8.4,4.2
5,0.6,0.5,2.5,1.5,0.625,0.26666666666666666,23,22,45,1.6,0.6,5.6,3.2
1,0.0,0.3333333333333333,2.5,1.2,0.3125,0.2727272727272727,31,17,48,1.4,1.4,7.6,4.6
3,0.4,0.25,2.2,1.5,0.29411764705882354,0.4444444444444444,29,16,45,0.8,2.4,5.2,6.0
2,0.0,0.4,1.5,2.2,0.5714285714285714,0.38461538461538464,14,25,39,1.8,2.4,5.6,5.2
2,0.25,0.5,2.0,1.1,0.2222222222222222,0.25,30,15,45,1.2,1.0,3.8,2.4
4,0.8,0.0,1.6,1.0,0.5,0.14285714285714285,16,15,31,1.2,1.6,5.8,3.0
3,0.5,0.3333333333333333,1.7,1.4,0.3076923076923077,0.25,22,20,42,1.8,1.4,6.8,5.6
3,0.3333333333333333,0.2,1.9,2.3,0.375,0.2777777777777778,23,31,54,0.8,0.8,4.6,3.6
3,0.5,0.16666666666666666,1.8,2.4,0.5,0.375,18,28,46,1.4,1.0,4.4,4.4
1,0.0,0.3333333333333333,1.7999999999999998,1.4,0.23076923076923078,0.3,25,18,43,1.0,0.8,3.4,3.6
5,1.0,0.25,1.0999999999999999,3.0,0.3,0.6666666666666666,15,26,41,1.2,1.0,5.8,4.6
6,1.0,0.45454545454545453,0.5,3.8,0.1111111111111111,0.7333333333333333,12,31,43,1.2,1.2,6.4,5.6
1,0.0,0.5,2.8,1.2000000000000002,0.2777777777777778,0.4,36,13,49,1.8,1.0,9.0,7.4
4,0.5,0.6666666666666666,1.6,1.5,0.2857142857142857,0.42857142857142855,22,16,38,1.6,1.2,6.0,5.2
4,0.4444444444444444,0.0,3.3,2.3,0.5625,0.23529411764705882,31,32,63,2.4,2.0,7.0,6.0
0,0.0,0.0,1.9,1.5,0.3333333333333333,0.21428571428571427,24,23,47,2.2,1.6,4.8,6.2
2,0.16666666666666666,0.5,2.4,0.8,0.3333333333333333,0.2857142857142857,30,11,41,1.4,2.2,5.0,4.2
0,0.0,0.0,2.3,2.4000000000000004,0.3333333333333333,0.21052631578947367,28,35,63,1.0,0.6,3.4,3.6
2,0.5,0.3333333333333333,0.9,1.2,0.2,0.2727272727272727,15,17,32,1.2,0.6,5.8,7.2
1,0.0,0.2,1.3,2.0,0.05555555555555555,0.45454545454545453,29,21,50,2.4,1.4,5.2,4.4
0,0.0,0.0,1.2000000000000002,0.8,0.13333333333333333,0.2857142857142857,23,11,34,0.8,1.2,4.6,4.2
5,1.0,0.6,1.0,1.9,0.18181818181818182,0.4166666666666667,17,21,38,1.4,1.4,4.4,6.2
2,0.3333333333333333,0.0,2.9,0.5,0.375,0.0,33,11,44,1.4,0.6,6.6,3.2
6,0.5,0.5,2.1999999999999997,2.4,0.5,0.3157894736842105,22,31,53,1.4,1.0,5.6,5.8
0,0.0,0.0,1.1,1.3,0.13333333333333333,0.15384615384615385,22,22,44,1.0,1.4,4.8,3.8
2,0.6666666666666666,0.0,1.0999999999999999,2.1,1.0,0.2777777777777778,8,29,37,1.8,3.2,4.8,5.4
4,0.5,1.0,1.2000000000000002,1.2999999999999998,0.15384615384615385,0.3333333333333333,21,16,37,1.0,1.4,5.4,4.6
2,0.25,0.5,1.8,1.2000000000000002,0.3333333333333333,0.3333333333333333,22,14,36,1.8,2.0,5.4,5.2
1,0.0,0.25,0.7,1.8,0.25,0.36363636363636365,9,21,30,1.0,1.0,5.8,4.8
5,0.6,0.4,2.2,1.9,0.35714285714285715,0.5,26,19,45,1.8,1.2,8.2,6.0
2,0.5,0.5,0.9,0.8,0.2,0.4,15,9,24,1.2,1.0,4.8,2.8
4,0.375,0.5,2.8,1.2000000000000002,0.5714285714285714,0.2,26,18,44,1.4,0.8,5.2,3.6
2,0.2857142857142857,0.0,2.5,0.9,0.4375,0.25,27,13,40,1.2,1.4,6.0,2.0
1,0.0,0.5,1.0,1.3,0.2,0.13333333333333333,16,24,40,1.8,1.6,6.6,5.6
2,0.3333333333333333,0.0,2.0999999999999996,1.1,0.42857142857142855,0.07692307692307693,23,22,45,1.6,1.8,5.8,8.2
2,0.2,0.14285714285714285,1.8,2.5,0.2631578947368421,0.5,27,25,52,1.4,1.0,8.2,4.2
4,0.5,0.5,2.5999999999999996,1.0,0.46153846153846156,0.4,27,11,38,1.6,0.8,4.6,4.8
5,0.2857142857142857,0.75,2.4000000000000004,1.4,0.4375,0.5,26,14,40,1.4,1.0,7.6,3.2
3,0.25,0.5,2.3,2.0,0.3333333333333333,0.26666666666666666,27,27,54,1.0,1.0,5.8,2.4
2,0.0,0.3333333333333333,1.2999999999999998,2.6999999999999997,0.42857142857142855,0.20689655172413793,14,44,58,1.8,1.6,7.4,3.8
3,0.3333333333333333,0.5,2.5999999999999996,1.0,0.375,0.2,30,16,46,0.8,0.2,6.4,4.4
1,0.0,0.5,1.5,1.1,0.4444444444444444,0.18181818181818182,16,18,34,1.8,1.4,5.2,4.4
3,0.2727272727272727,0.0,4.0,0.30000000000000004,0.4230769230769231,0.0,44,13,57,0.8,1.2,5.2,4.0
2,0.5,0.16666666666666666,0.9,2.8,0.2857142857142857,0.46153846153846156,12,29,41,2.0,1.4,8.4,8.8
1,0.0,0.3333333333333333,1.2000000000000002,1.4,0.11764705882352941,0.2727272727272727,25,19,44,2.0,1.0,5.6,4.6
0,0.0,0.0,0.4,1.5,0.0,0.25,12,23,35,1.6,1.0,5.8,2.6
4,0.5,1.0,1.5,1.2000000000000002,0.6666666666666666,0.2222222222222222,13,17,30,1.0,1.4,7.2,6.6
5,0.6,0.5,2.4,1.8,0.3125,0.36363636363636365,30,21,51,1.0,1.6,5.4,3.0
3,0.0,0.5,1.7,2.4,0.21052631578947367,0.5454545454545454,28,23,51,1.6,1.6,5.4,5.2
1,0.25,0.0,1.7,0.9,0.4,0.14285714285714285,19,19,38,1.4,2.0,5.8,4.0
2,0.5,0.5,1.0,0.9,0.2222222222222222,0.2222222222222222,15,14,29,1.4,1.0,6.2,5.0
3,1.0,0.2857142857142857,1.1,2.5,0.09090909090909091,0.2692307692307692,20,37,57,1.2,1.8,7.2,5.0
2,0.0,0.6666666666666666,2.2,1.2999999999999998,0.35714285714285715,0.75,26,11,37,1.6,1.4,4.8,3.6
8,1.0,0.6666666666666666,1.5,2.5999999999999996,0.36363636363636365,0.3,18,34,52,1.0,0.6,5.4,6.4
0,0.0,0.0,1.6,0.8999999999999999,0.2,0.3333333333333333,25,12,37,1.6,2.2,5.2,4.2
2,0.25,0.25,1.5,2.0,0.36363636363636365,0.3333333333333333,18,24,42,2.2,2.0,6.0,5.2
4,0.4,0.5,2.4,2.0,0.3333333333333333,0.36363636363636365,29,23,52,0.8,1.0,3.8,8.0
2,0.0,0.4,2.5,1.9,0.7777777777777778,0.35714285714285715,20,23,43,1.8,2.2,5.4,4.0
2,0.14285714285714285,0.3333333333333333,2.5,1.4,0.7,0.3,21,18,39,1.8,1.2,5.0,4.6
3,0.0,0.5,3.4,2.0999999999999996,0.38095238095238093,0.42857142857142855,39,23,62,1.6,0.8,4.6,4.6
1,0.16666666666666666,0.0,3.0,0.3,0.2857142857142857,0.3333333333333333,39,4,43,1.4,1.2,10.6,5.0
1,0.0,1.0,0.8,1.2,0.0,0.1,15,20,35,1.4,0.6,5.4,3.4
1,0.0,0.16666666666666666,0.5,2.5,0.2,0.35294117647058826,8,30,38,1.2,2.4,4.4,5.0
1,0.0,0.16666666666666666,0.9999999999999999,2.5999999999999996,0.3,0.375,14,30,44,1.0,0.8,5.2,3.8
6,0.4444444444444444,0.5,3.5,1.7,0.6923076923076923,0.26666666666666666,30,24,54,2.0,1.4,6.8,3.6
3,0.0,0.6,1.4,1.8,0.3,0.5555555555555556,18,17,35,0.4,1.2,4.8,2.6
3,0.5,0.3333333333333333,1.0,2.0999999999999996,0.2,0.6666666666666666,16,18,34,1.2,0.6,6.0,2.6
4,0.2222222222222222,2.0,3.5,0.3,0.5,0.125,35,9,44,0.8,1.2,7.4,6.2
4,0.5714285714285714,0.0,2.6,1.2000000000000002,0.4666666666666667,0.2,27,18,45,1.0,1.2,3.8,2.0
5,0.5,0.3,2.4000000000000004,3.7,0.2222222222222222,0.43478260869565216,34,40,74,1.2,1.0,5.6,4.6
2,0.0,0.6666666666666666,1.2,1.7,0.058823529411764705,0.3333333333333333,27,20,47,1.4,0.8,10.6,4.2
2,0.2857142857142857,0.0,2.7,0.1,0.35,0.0,33,4,37,2.0,0.6,9.4,5.8
2,0.14285714285714285,0.2,3.2,1.9,0.5,0.29411764705882354,32,26,58,2.0,1.2,4.0,5.0
1,0.25,0.0,1.8,0.2,0.2222222222222222,0.0,28,7,35,0.8,1.6,5.2,6.6
6,0.75,0.6,1.6,1.8,0.36363636363636365,0.5,19,18,37,2.0,1.2,5.2,3.8
4,0.2222222222222222,0.3333333333333333,3.4,1.9,0.45,0.5454545454545454,36,18,54,2.0,2.2,7.0,3.8
3,0.0,0.375,0.6000000000000001,3.1,0.14285714285714285,0.47058823529411764,11,32,43,1.6,1.6,6.2,5.4
3,0.3,0.0,3.7,1.5,0.625,0.3333333333333333,33,19,52,0.8,0.4,5.2,3.4
4,1.0,0.5,1.5,1.1,0.25,0.2222222222222222,21,16,37,1.4,0.6,5.4,4.2
3,0.2857142857142857,0.3333333333333333,2.4000000000000004,1.4,0.4117647058823529,0.6,27,13,40,1.0,1.4,10.6,5.4
1,0.1111111111111111,0.0,3.4,1.1,0.5,0.25,34,15,49,0.8,0.8,4.0,3.0
1,0.2,0.0,2.1,0.9,0.2777777777777778,0.25,29,13,42,1.0,1.4,10.2,3.0
1,0.0,0.14285714285714285,1.2,2.8000000000000003,0.3,0.3888888888888889,16,32,48,1.6,2.4,5.4,5.4
0,0.0,0.0,1.6,1.0999999999999999,0.16666666666666666,0.5,24,11,35,1.8,0.4,6.4,2.8
3,0.5,0.3333333333333333,1.4,1.5,0.3333333333333333,0.42857142857142855,18,16,34,0.6,0.8,4.2,2.8
2,0.3333333333333333,0.5,2.1,0.8,0.21428571428571427,0.25,29,12,41,1.2,1.2,6.4,5.2
2,0.2222222222222222,0.0,3.5999999999999996,0.9000000000000001,0.32142857142857145,0.25,46,11,57,1.0,0.8,5.6,4.2
2,0.4,0.0,1.9,1.3,0.5,0.2,19,19,38,1.6,1.6,6.0,5.8
4,0.5,0.25,2.3,1.7,0.4,0.5714285714285714,26,16,42,1.0,1.2,5.4,5.2
1,0.5,0.0,1.2000000000000002,0.8,0.125,0.09090909090909091,24,17,41,1.2,0.8,7.2,4.8
5,0.75,0.4,1.8,1.8,0.4444444444444444,0.29411764705882354,19,25,44,1.6,1.6,3.0,5.8
3,0.3333333333333333,0.0,3.0,1.1,0.42857142857142855,0.2857142857142857,33,14,47,1.8,1.2,4.8,2.8
3,0.5,0.0,2.1999999999999997,1.3,0.3157894736842105,0.6666666666666666,29,11,40,1.2,0.4,5.6,5.8
5,0.42857142857142855,0.5,3.7,2.0,0.28,0.5714285714285714,48,19,67,2.2,0.6,7.2,5.2
1,0.0,0.25,1.6,1.7,0.2222222222222222,0.23529411764705882,26,26,52,1.2,1.4,5.4,4.4
3,0.3333333333333333,0.3333333333333333,1.9999999999999998,1.0999999999999999,0.3,0.375,28,13,41,1.2,1.2,5.4,4.8
3,0.6666666666666666,0.14285714285714285,1.0999999999999999,3.2,0.3,0.3684210526315789,15,37,52,1.6,2.0,6.0,5.4
3,0.3333333333333333,0.25,2.1999999999999997,2.1,0.4,0.26666666666666666,25,28,53,2.4,2.0,6.6,3.0
2,0.2222222222222222,0.0,3.4,0.2,0.42857142857142855,0.0,37,7,44,1.0,1.8,7.8,3.8
0,0.0,0.0,2.1999999999999997,0.9,0.375,0.18181818181818182,26,16,42,1.4,1.6,5.2,4.2
1,0.16666666666666666,0.0,2.9,1.0,0.4,0.3333333333333333,32,12,44,1.2,1.2,5.8,6.4
1,0.0,0.16666666666666666,1.2999999999999998,2.6999999999999997,0.25,0.2727272727272727,19,37,56,1.2,1.0,4.2,4.6
1,0.0,0.125,0.9,3.0,0.14285714285714285,0.6666666666666666,19,26,45,1.0,1.4,6.2,9.4
0,0.0,0.0,2.3,0.2,0.25,0.0,29,10,39,1.4,1.6,5.4,4.2
3,0.0,0.3,1.7,3.8,0.4,0.5882352941176471,19,35,54,0.8,1.4,7.6,8.6
1,0.125,0.0,3.6,0.6000000000000001,0.3333333333333333,0.16666666666666666,44,10,54,0.2,0.8,4.2,4.0
1,0.16666666666666666,0.0,2.4,1.9,0.5454545454545454,0.21052631578947367,23,30,53,1.0,1.4,3.0,3.2
4,0.4,0.6666666666666666,1.7,0.9999999999999999,0.3125,0.3333333333333333,23,13,36,1.2,1.0,5.4,6.8
4,0.4,0.3333333333333333,1.9,3.2,0.5555555555555556,0.2608695652173913,18,43,61,1.2,1.4,4.6,5.4
1,0.0,0.3333333333333333,3.2,1.6,0.3333333333333333,0.25,40,22,62,1.0,1.0,4.8,4.4
4,0.3333333333333333,0.4,1.9999999999999998,2.2,0.5454545454545454,0.5,19,22,41,1.0,2.2,5.2,6.6
2,0.5,0.0,1.9,0.9,0.26666666666666666,0.25,26,13,39,1.2,1.6,7.0,3.4
4,0.5,0.0,2.9,1.0,0.4,0.2,33,16,49,1.2,0.6,4.4,4.2
4,0.0,0.5,1.1,3.5,0.25,0.47058823529411764,15,36,51,1.2,0.6,3.8,8.8
2,0.3333333333333333,0.25,1.2999999999999998,1.8,0.3333333333333333,0.4444444444444444,16,19,35,1.4,1.6,5.2,4.2
2,0.25,1.0,1.7,1.0,0.3333333333333333,0.3333333333333333,21,11,32,1.2,1.0,7.4,3.2
0,0.0,0.0,2.3,1.0,0.19047619047619047,0.125,36,16,52,0.6,1.0,4.4,3.0
4,0.3333333333333333,0.5,2.4,1.5,0.42857142857142855,0.3076923076923077,26,20,46,2.6,1.4,6.0,4.2
2,0.5,0.0,1.4,2.1999999999999997,0.5714285714285714,0.2608695652173913,13,33,46,0.6,1.2,7.2,5.8
4,0.25,0.6,2.1,1.8,0.26666666666666666,0.38461538461538464,28,21,49,0.2,2.0,5.0,4.4
3,0.6,0.0,1.8,0.8,0.35714285714285715,0.14285714285714285,22,13,35,1.8,2.0,4.0,5.8
1,0.0,0.2,1.5,2.2,0.3333333333333333,0.38461538461538464,18,25,43,1.4,2.0,8.2,7.6
4,0.42857142857142855,0.5,2.5,1.5,0.5,0.2,25,21,46,1.8,1.8,5.6,5.8
2,0.2,0.2,2.8,2.3,0.3125,0.35714285714285715,34,27,61,1.4,0.8,5.8,5.2
5,0.4,0.75,1.9,1.7,0.38461538461538464,0.2857142857142857,22,23,45,1.2,1.2,5.0,6.6
